dataset	did	seed	auc_challenger	auc_baseline	auc_offline
bank8FM	725	2106	0.984642020368124	0.939261613740963	0.981078267205449
bank8FM	725	2107	0.985470916766101	0.956735284582193	0.975198561909314
bank8FM	725	2108	0.987828926478895	0.985219128344135	0.984804958672161
bank8FM	725	2109	0.985230826478783	0.966482058960827	0.981761772501362
bank8FM	725	2110	0.985365633554261	0.982753050149346	0.983475270700406
fri_c2_100_5	726	2101	0.789285714285714	0.839285714285714	0.757142857142857
fri_c2_100_5	726	2102	0.946428571428571	0.907142857142857	0.875
fri_c2_100_5	726	2103	0.882142857142857	0.757142857142857	0.807142857142857
fri_c2_100_5	726	2104	0.746428571428571	0.775	0.641071428571429
fri_c2_100_5	726	2105	0.889285714285714	0.896428571428571	0.953571428571429
fri_c2_100_5	726	2106	0.846428571428571	0.8	0.875
fri_c2_100_5	726	2107	0.803571428571429	0.785714285714286	0.775
fri_c2_100_5	726	2108	0.889285714285714	0.833928571428571	0.907142857142857
fri_c2_100_5	726	2109	0.857142857142857	0.871428571428571	0.744642857142857
fri_c2_100_5	726	2110	0.889285714285714	0.7625	0.866071428571428
2dplanes	727	2101	0.98052116395258	0.954883590296007	0.981632045703315
2dplanes	727	2102	0.980145718992908	0.965074435672222	0.972686969369951
2dplanes	727	2103	0.980492856680454	0.9699459287786	0.981726085623412
2dplanes	727	2104	0.97864589922165	0.908065896210726	0.970790468770376
2dplanes	727	2105	0.980160056723702	0.939581073164422	0.981973270701274
2dplanes	727	2106	0.979847323092598	0.945363369536537	0.974180486603957
2dplanes	727	2107	0.979018052134371	0.949988164874634	0.979675865923678
2dplanes	727	2108	0.981270332044735	0.923127747383738	0.983755405156658
2dplanes	727	2109	0.979662004673364	0.884454479989672	0.976516854489857
2dplanes	727	2110	0.979601556627073	0.948841796157276	0.98453001080896
analcatdata_supreme	728	2101	0.997651375815933	0.999132977508505	0.994582987726448
analcatdata_supreme	728	2102	0.998031543390193	0.99555820019955	0.993069830622573
analcatdata_supreme	728	2103	0.998534927332396	0.998294505151045	0.998522906223328
analcatdata_supreme	728	2104	0.998072114633296	0.996265942995901	0.999627345618907
analcatdata_supreme	728	2105	0.999173548751608	0.960156033995696	0.999682943248344
analcatdata_supreme	728	2106	0.997316287400676	0.994336554990563	0.995069842643682
analcatdata_supreme	728	2107	0.998912089629389	0.99728322935074	0.999738540877781
analcatdata_supreme	728	2108	0.998933126570257	0.996682173897364	0.998494356089293
analcatdata_supreme	728	2109	0.998519900946061	0.999400447185257	0.996740776804068
analcatdata_supreme	728	2110	0.997131462848763	0.997005241203554	0.995014245014245
visualizing_slope	729	2101	0.962962962962963	0.962962962962963	0.898148148148148
visualizing_slope	729	2102	1	0.925925925925926	1
visualizing_slope	729	2103	1	0.981481481481482	1
visualizing_slope	729	2104	0.907407407407407	0.851851851851852	0.916666666666667
visualizing_slope	729	2105	1	1	0.990740740740741
visualizing_slope	729	2106	1	1	0.953703703703704
visualizing_slope	729	2107	0.981481481481482	0.796296296296296	1
visualizing_slope	729	2108	0.962962962962963	0.981481481481482	0.962962962962963
visualizing_slope	729	2109	0.981481481481482	1	0.944444444444445
visualizing_slope	729	2110	0.851851851851852	0.851851851851852	0.962962962962963
fri_c1_250_5	730	2101	0.968181818181818	0.917613636363636	0.954829545454546
fri_c1_250_5	730	2102	0.972159090909091	0.967045454545455	0.962784090909091
fri_c1_250_5	730	2103	0.911931818181818	0.883238636363636	0.89375
fri_c1_250_5	730	2104	0.936363636363636	0.872727272727273	0.935227272727273
fri_c1_250_5	730	2105	0.955681818181818	0.927272727272727	0.951136363636364
fri_c1_250_5	730	2106	0.972727272727273	0.961931818181818	0.957954545454546
fri_c1_250_5	730	2107	0.980113636363636	0.935795454545455	0.976704545454545
fri_c1_250_5	730	2108	0.967613636363636	0.969886363636364	0.953977272727273
fri_c1_250_5	730	2109	0.975	0.898863636363636	0.958806818181818
fri_c1_250_5	730	2110	0.975568181818182	0.958522727272727	0.960227272727273
baskball	731	2101	0.646484375	0.6640625	0.435546875
baskball	731	2102	0.75	0.5	0.44140625
baskball	731	2103	0.703125	0.5859375	0.826171875
baskball	731	2104	0.65234375	0.515625	0.666015625
baskball	731	2105	0.70703125	0.63671875	0.708984375
baskball	731	2106	0.75390625	0.72265625	0.779296875
baskball	731	2107	0.69921875	0.72265625	0.767578125
baskball	731	2108	0.72265625	0.693359375	0.712890625
baskball	731	2109	0.64453125	0.59765625	0.56640625
baskball	731	2110	0.6640625	0.5546875	0.744140625
machine_cpu	733	2101	0.969040247678019	0.990712074303406	0.96078431372549
machine_cpu	733	2102	0.981424148606811	0.987616099071207	0.971620227038184
machine_cpu	733	2103	0.993808049535604	0.986584107327141	0.967492260061919
machine_cpu	733	2104	0.979360165118679	0.953560371517028	0.945820433436532
machine_cpu	733	2105	0.988648090815273	0.985552115583075	0.989680082559339
machine_cpu	733	2106	0.995872033023736	0.978328173374613	0.990712074303405
machine_cpu	733	2107	0.992776057791538	0.993808049535604	0.996388028895769
machine_cpu	733	2108	0.991744066047472	0.993808049535604	0.993808049535604
machine_cpu	733	2109	0.986584107327141	0.988648090815273	0.989680082559339
machine_cpu	733	2110	0.98968008255934	0.991744066047472	0.976780185758514
cpu_small	735	2101	0.96557548950449	0.958443753852802	0.963028985783557
cpu_small	735	2102	0.971787636714902	0.959444052544279	0.968267525881299
cpu_small	735	2103	0.968942441516844	0.959132650791532	0.967277077653429
cpu_small	735	2104	0.969515674947411	0.94629972100945	0.967449937401893
cpu_small	735	2105	0.967805507362427	0.961043640731349	0.965094087815294
cpu_small	735	2106	0.97003870278927	0.956014820181376	0.968699039738677
cpu_small	735	2107	0.968536665967602	0.964753770185506	0.966465844311834
cpu_small	735	2108	0.964425845074451	0.957919454983381	0.963148462374406
cpu_small	735	2109	0.970262403640223	0.967918628815466	0.96680489091406
cpu_small	735	2110	0.973422178159933	0.966843975011598	0.967668236385706
visualizing_environmental	736	2101	0.672514619883041	0.698830409356725	0.738304093567251
visualizing_environmental	736	2102	0.777777777777778	0.804093567251462	0.83625730994152
visualizing_environmental	736	2103	0.687134502923977	0.704678362573099	0.690058479532164
visualizing_environmental	736	2104	0.735380116959064	0.786549707602339	0.830409356725146
visualizing_environmental	736	2105	0.678362573099415	0.675438596491228	0.612573099415205
visualizing_environmental	736	2106	0.616959064327485	0.736842105263158	0.730994152046784
visualizing_environmental	736	2107	0.751461988304094	0.79093567251462	0.764619883040936
visualizing_environmental	736	2108	0.739766081871345	0.687134502923977	0.809941520467836
visualizing_environmental	736	2109	0.546783625730994	0.570175438596491	0.543859649122807
visualizing_environmental	736	2110	0.777777777777778	0.730994152046784	0.767543859649123
space_ga	737	2101	0.890405802286924	0.881986373868837	0.891555600280275
space_ga	737	2102	0.8904281646466	0.845662447634808	0.881878289130402
space_ga	737	2103	0.874875143491808	0.852017084842793	0.875244122426465
space_ga	737	2104	0.885925876231793	0.860648955677803	0.866118416148605
space_ga	737	2105	0.886470026983914	0.861625445383664	0.874278813900443
space_ga	737	2106	0.896974745441806	0.869243555913353	0.897196505508595
space_ga	737	2107	0.894718010644483	0.876045440314862	0.89105803777748
space_ga	737	2108	0.890584701164334	0.846493582002773	0.843957317709498
space_ga	737	2109	0.893219732546178	0.880529093429939	0.880952114733813
space_ga	737	2110	0.883738092043472	0.86888948521848	0.871899086124901
pharynx	738	2101	0.842	0.846	0.7945
pharynx	738	2102	0.902	0.816	0.8655
pharynx	738	2103	0.776	0.802	0.8225
pharynx	738	2104	0.747	0.597	0.8305
pharynx	738	2105	0.85	0.815	0.791
pharynx	738	2106	0.885	0.843	0.878
pharynx	738	2107	0.892	0.868	0.913
pharynx	738	2108	0.845	0.82	0.8305
pharynx	738	2109	0.819	0.605	0.78
pharynx	738	2110	0.868	0.785	0.874
sleep	739	2101	0.7	0.672727272727273	0.677272727272727
sleep	739	2102	0.418181818181818	0.454545454545454	0.386363636363636
sleep	739	2103	0.745454545454545	0.645454545454545	0.695454545454545
sleep	739	2104	0.736363636363636	0.718181818181818	0.75
sleep	739	2105	0.645454545454546	0.681818181818182	0.595454545454545
sleep	739	2106	0.659090909090909	0.663636363636364	0.640909090909091
sleep	739	2107	0.6	0.618181818181818	0.677272727272727
sleep	739	2108	0.545454545454545	0.681818181818182	0.536363636363636
sleep	739	2109	0.681818181818182	0.581818181818182	0.740909090909091
sleep	739	2110	0.6	0.572727272727273	0.559090909090909
fri_c3_1000_10	740	2101	0.952308196005675	0.900687547746371	0.948506675397432
fri_c3_1000_10	740	2102	0.951071337625959	0.950525664811379	0.937593219105824
fri_c3_1000_10	740	2103	0.960638800974935	0.974280621339445	0.955327585579686
fri_c3_1000_10	740	2104	0.964094728800611	0.947106115173342	0.942195059842119
fri_c3_1000_10	740	2105	0.929062534104551	0.921204845574593	0.905835061297246
fri_c3_1000_10	740	2106	0.94994361380916	0.948415729928335	0.95523664011059
fri_c3_1000_10	740	2107	0.961038961038961	0.925351958965404	0.951998981410746
fri_c3_1000_10	740	2108	0.954781912765106	0.881880024737168	0.95023463931027
fri_c3_1000_10	740	2109	0.971697770017098	0.94299537997017	0.943213649096002
fri_c3_1000_10	740	2110	0.935465095128961	0.920404525446542	0.939248426643385
rmftsa_sleepdata	741	2101	0.802633378932968	0.798050615595075	0.804292065663475
rmftsa_sleepdata	741	2102	0.790116279069767	0.791432968536252	0.807164842681259
rmftsa_sleepdata	741	2103	0.775393296853625	0.774709302325581	0.784422024623803
rmftsa_sleepdata	741	2104	0.759695622435021	0.741073871409029	0.772417920656635
rmftsa_sleepdata	741	2105	0.79859781121751	0.784148426812585	0.78093365253078
rmftsa_sleepdata	741	2106	0.813030095759234	0.802393980848153	0.806446648426812
rmftsa_sleepdata	741	2107	0.803608071135431	0.800427496580027	0.804445964432285
rmftsa_sleepdata	741	2108	0.768792749658003	0.764021887824897	0.771152530779754
rmftsa_sleepdata	741	2109	0.813030095759234	0.805796853625171	0.816621067031464
rmftsa_sleepdata	741	2110	0.800615595075239	0.803556771545828	0.783207934336525
fri_c1_1000_5	743	2101	0.961037085183981	0.918246488282237	0.953706712887733
fri_c1_1000_5	743	2102	0.969342433105839	0.952406745386921	0.946340230383129
fri_c1_1000_5	743	2103	0.963095367060268	0.968331347271874	0.971292384357058
fri_c1_1000_5	743	2104	0.968800779980501	0.942151446213845	0.927183764850323
fri_c1_1000_5	743	2105	0.96537031018669	0.940418156212761	0.94774852850901
fri_c1_1000_5	743	2106	0.955837215180732	0.950601234969126	0.957408009244213
fri_c1_1000_5	743	2107	0.959845448308237	0.91936590474127	0.957426064348391
fri_c1_1000_5	743	2108	0.973928429567039	0.952334524970209	0.967735528834001
fri_c1_1000_5	743	2109	0.968403567688585	0.898313653269779	0.969504929043441
fri_c1_1000_5	743	2110	0.94695410392518	0.926624056620807	0.952803957678836
fri_c3_250_5	744	2101	0.936745255894192	0.861989649223692	0.880966072455434
fri_c3_250_5	744	2102	0.928694652098907	0.910868315123634	0.9102932719954
fri_c3_250_5	744	2103	0.952271420356527	0.941920644048304	0.951408855664175
fri_c3_250_5	744	2104	0.853939045428407	0.844163312248419	0.882116158711903
fri_c3_250_5	744	2105	0.902242668200115	0.853939045428407	0.923806785508913
fri_c3_250_5	744	2106	0.928119608970673	0.885566417481311	0.889016676250719
fri_c3_250_5	744	2107	0.891316848763657	0.876940770557792	0.943645773433008
fri_c3_250_5	744	2108	0.90914318573893	0.895917193789534	0.9102932719954
fri_c3_250_5	744	2109	0.952271420356527	0.783208740655549	0.914318573893042
fri_c3_250_5	744	2110	0.882116158711903	0.740655549166187	0.838987924094307
servo	747	2101	0.937388193202147	0.982110912343471	0.965116279069767
servo	747	2102	0.989266547406082	0.867620751341682	0.989266547406082
servo	747	2103	0.989266547406082	0.903398926654741	0.991055456171735
servo	747	2104	0.998211091234347	0.9391771019678	0.992844364937388
servo	747	2105	0.991055456171735	1	0.885509838998211
servo	747	2106	0.987477638640429	0.978533094812165	0.9695885509839
servo	747	2107	0.994633273703041	0.991055456171735	0.998211091234347
servo	747	2108	0.98211091234347	0.894454382826476	0.992844364937388
servo	747	2109	0.953488372093023	0.973166368515206	0.98211091234347
servo	747	2110	0.978533094812165	0.992844364937388	0.966010733452594
analcatdata_wildcat	748	2101	0.842147435897436	0.87900641025641	0.806089743589744
analcatdata_wildcat	748	2102	0.806891025641026	0.797275641025641	0.831730769230769
analcatdata_wildcat	748	2103	0.842948717948718	0.855769230769231	0.798076923076923
analcatdata_wildcat	748	2104	0.820512820512821	0.784455128205128	0.846153846153846
analcatdata_wildcat	748	2105	0.854166666666667	0.875	0.849358974358974
analcatdata_wildcat	748	2106	0.735576923076923	0.743589743589744	0.740384615384615
analcatdata_wildcat	748	2107	0.745192307692308	0.792467948717949	0.769230769230769
analcatdata_wildcat	748	2108	0.765224358974359	0.829326923076923	0.774038461538462
analcatdata_wildcat	748	2109	0.738782051282051	0.763621794871795	0.729166666666667
analcatdata_wildcat	748	2110	0.806089743589744	0.84375	0.77323717948718
fri_c3_500_5	749	2101	0.923906789413118	0.851841196777906	0.906214039125432
fri_c3_500_5	749	2102	0.9102416570771	0.904344073647871	0.926064441887227
fri_c3_500_5	749	2103	0.939010356731876	0.902474108170311	0.915779631760644
fri_c3_500_5	749	2104	0.960443037974684	0.904631760644419	0.946993670886076
fri_c3_500_5	749	2105	0.943469505178366	0.893843498273878	0.927143268124281
fri_c3_500_5	749	2106	0.944332566168009	0.942750287686997	0.926567894131185
fri_c3_500_5	749	2107	0.92527330264672	0.889959723820483	0.91987917146145
fri_c3_500_5	749	2108	0.975402761795167	0.947497123130035	0.964902186421174
fri_c3_500_5	749	2109	0.917577675489068	0.871691599539701	0.908947065592635
fri_c3_500_5	749	2110	0.924194476409666	0.878739930955121	0.927430955120829
pm10	750	2101	0.624533715925395	0.579913916786227	0.586657101865136
pm10	750	2102	0.584791965566715	0.560975609756098	0.495695839311334
pm10	750	2103	0.646197991391679	0.63974175035868	0.606169296987088
pm10	750	2104	0.658680057388809	0.642611190817791	0.656671449067432
pm10	750	2105	0.643041606886657	0.611334289813486	0.590746054519369
pm10	750	2106	0.571879483500717	0.597847919655667	0.591535150645624
pm10	750	2107	0.688665710186514	0.656241032998565	0.648206599713056
pm10	750	2108	0.61219512195122	0.572740315638451	0.616786226685796
pm10	750	2109	0.632137733142037	0.6493543758967	0.66987087517934
pm10	750	2110	0.62180774748924	0.65738880918221	0.609182209469154
fri_c4_1000_10	751	2101	0.943468296409473	0.918840263378078	0.930117501546073
fri_c4_1000_10	751	2102	0.926079522718178	0.924660773400269	0.927552839317545
fri_c4_1000_10	751	2103	0.947833678926116	0.96023864091091	0.948797700898541
fri_c4_1000_10	751	2104	0.93964858670741	0.922187056640838	0.909745716468406
fri_c4_1000_10	751	2105	0.960602422787297	0.942959001782531	0.936738331696315
fri_c4_1000_10	751	2106	0.952817490632617	0.928953399541635	0.947469897049729
fri_c4_1000_10	751	2107	0.91851285968933	0.882789479428135	0.920386336352723
fri_c4_1000_10	751	2108	0.953472298010113	0.919313179817381	0.951944414129288
fri_c4_1000_10	751	2109	0.953799701698861	0.911382734912147	0.958165084215504
fri_c4_1000_10	751	2110	0.951689766815817	0.867692531558078	0.942031357997745
fri_c0_100_5	754	2101	0.90625	0.805555555555556	0.878472222222222
fri_c0_100_5	754	2102	0.857638888888889	0.763888888888889	0.859375
fri_c0_100_5	754	2103	0.878472222222222	0.760416666666667	0.887152777777778
fri_c0_100_5	754	2104	0.954861111111111	0.756944444444444	0.862847222222222
fri_c0_100_5	754	2105	0.986111111111111	0.850694444444444	0.972222222222222
fri_c0_100_5	754	2106	0.854166666666667	0.753472222222222	0.850694444444444
fri_c0_100_5	754	2107	0.826388888888889	0.864583333333333	0.848958333333333
fri_c0_100_5	754	2108	0.822916666666667	0.690972222222222	0.822916666666667
fri_c0_100_5	754	2109	0.878472222222222	0.760416666666667	0.805555555555555
fri_c0_100_5	754	2110	0.96875	0.920138888888889	0.940972222222222
sleuth_ex1605	755	2101	0.836363636363636	0.745454545454545	0.922727272727273
sleuth_ex1605	755	2102	0.818181818181818	0.854545454545454	0.786363636363636
sleuth_ex1605	755	2103	0.854545454545454	0.881818181818182	0.904545454545455
sleuth_ex1605	755	2104	0.836363636363636	0.881818181818182	0.836363636363636
sleuth_ex1605	755	2105	0.836363636363636	0.636363636363636	0.790909090909091
sleuth_ex1605	755	2106	0.954545454545455	0.863636363636364	0.909090909090909
sleuth_ex1605	755	2107	0.772727272727273	0.809090909090909	0.695454545454545
sleuth_ex1605	755	2108	0.854545454545455	0.890909090909091	0.918181818181818
sleuth_ex1605	755	2109	0.718181818181818	0.672727272727273	0.736363636363636
sleuth_ex1605	755	2110	0.936363636363636	0.854545454545454	0.872727272727273
analcatdata_olympic2000	759	2101	1	1	1
analcatdata_olympic2000	759	2102	1	0.983471074380165	1
analcatdata_olympic2000	759	2103	1	1	1
analcatdata_olympic2000	759	2104	1	0.966942148760331	1
