dataset	did	seed	auc_challenger	auc_baseline	auc_offline
fri_c0_250_10	763	2104	0.806122448979592	0.827097505668934	0.70124716553288
fri_c0_250_10	763	2105	0.793083900226757	0.771541950113379	0.753968253968254
fri_c0_250_10	763	2106	0.777777777777778	0.736394557823129	0.672619047619048
fri_c0_250_10	763	2107	0.839569160997732	0.761904761904762	0.711167800453515
fri_c0_250_10	763	2108	0.797619047619048	0.802721088435374	0.826530612244898
fri_c0_250_10	763	2109	0.818027210884354	0.868480725623583	0.787698412698413
fri_c0_250_10	763	2110	0.78968253968254	0.837868480725623	0.73469387755102
analcatdata_apnea3	764	2101	0.928240740740741	0.863846801346801	0.75736531986532
analcatdata_apnea3	764	2102	0.909301346801347	0.906355218855219	0.893939393939394
analcatdata_apnea3	764	2103	0.90256734006734	0.948232323232323	0.700126262626263
analcatdata_apnea3	764	2104	0.879208754208754	0.914772727272727	0.792929292929293
analcatdata_apnea3	764	2105	0.929292929292929	0.79776936026936	0.883207070707071
analcatdata_apnea3	764	2106	0.871843434343434	0.818181818181818	0.877946127946128
analcatdata_apnea3	764	2107	0.892255892255892	0.966540404040404	0.838173400673401
analcatdata_apnea3	764	2108	0.907828282828283	0.918981481481481	0.808501683501683
analcatdata_apnea3	764	2109	0.938341750841751	0.71043771043771	0.713173400673401
analcatdata_apnea3	764	2110	0.905934343434343	0.86300505050505	0.907617845117845
analcatdata_apnea2	765	2101	0.882505175983437	0.855072463768116	0.883367839889579
analcatdata_apnea2	765	2102	0.965665976535542	0.9459972394755	0.934610075914424
analcatdata_apnea2	765	2103	0.927191166321601	0.935990338164251	0.832298136645963
analcatdata_apnea2	765	2104	0.890614216701173	0.923050379572119	0.922187715665976
analcatdata_apnea2	765	2105	0.989648033126294	0.93944099378882	0.972739820565907
analcatdata_apnea2	765	2106	0.896135265700483	0.554347826086956	0.640441683919945
analcatdata_apnea2	765	2107	0.8391994478951	0.889924085576259	0.792788129744652
analcatdata_apnea2	765	2108	0.972567287784679	0.989993098688751	0.978088336783989
analcatdata_apnea2	765	2109	0.9459972394755	0.95151828847481	0.885783298826777
analcatdata_apnea2	765	2110	0.909592822636301	0.821773636991028	0.758109040717736
analcatdata_apnea1	767	2101	0.920863309352518	0.773201438848921	0.926438848920863
analcatdata_apnea1	767	2102	0.884172661870503	0.947122302158273	0.798381294964029
analcatdata_apnea1	767	2103	0.833812949640288	0.90773381294964	0.888489208633094
analcatdata_apnea1	767	2104	0.778956834532374	0.871223021582734	0.870323741007194
analcatdata_apnea1	767	2105	0.898561151079137	0.897302158273381	0.793345323741007
analcatdata_apnea1	767	2106	0.966546762589928	0.948021582733813	0.998561151079137
analcatdata_apnea1	767	2107	0.838309352517986	0.904136690647482	0.765467625899281
analcatdata_apnea1	767	2108	0.926978417266187	0.926798561151079	0.787769784172662
analcatdata_apnea1	767	2109	0.947841726618705	0.788129496402878	0.917086330935252
analcatdata_apnea1	767	2110	0.93273381294964	0.934532374100719	0.822482014388489
strikes	770	2101	0.996978021978022	1	0.990934065934066
strikes	770	2102	0.973260073260073	0.97481684981685	0.698946886446887
strikes	770	2103	0.98452380952381	0.913553113553114	0.999358974358974
strikes	770	2104	0.989468864468865	0.95970695970696	0.884523809523809
strikes	770	2105	0.988919413919414	0.990384615384615	0.942078754578755
strikes	770	2106	0.999450549450549	0.991666666666667	0.973443223443224
strikes	770	2107	0.984249084249084	0.99981684981685	0.985989010989011
strikes	770	2108	0.99010989010989	0.981410256410256	0.970238095238095
strikes	770	2109	0.926007326007326	0.943131868131868	0.974908424908425
strikes	770	2110	0.971062271062271	1	0.99532967032967
analcatdata_michiganacc	771	2101	0.7640625	0.85	0.6453125
analcatdata_michiganacc	771	2102	0.753125	0.753125	0.7328125
analcatdata_michiganacc	771	2103	0.7171875	0.759375	0.60625
analcatdata_michiganacc	771	2104	0.6671875	0.5234375	0.5703125
analcatdata_michiganacc	771	2105	0.7859375	0.778125	0.6484375
analcatdata_michiganacc	771	2106	0.73125	0.590625	0.775
analcatdata_michiganacc	771	2107	0.690625	0.66875	0.6765625
analcatdata_michiganacc	771	2108	0.8125	0.690625	0.690625
analcatdata_michiganacc	771	2109	0.74375	0.8046875	0.6875
analcatdata_michiganacc	771	2110	0.696875	0.765625	0.8
quake	772	2101	0.504048582995951	0.487389470611282	0.537105608862325
quake	772	2102	0.512890934093371	0.496143475020934	0.520872865275142
quake	772	2103	0.543186165676928	0.535177346372792	0.495966781645399
quake	772	2104	0.514703961772772	0.49405004263688	0.50768232067543
quake	772	2105	0.508035707426499	0.490500810484831	0.502938487658352
quake	772	2106	0.510059998924475	0.499673501371294	0.475243721623428
quake	772	2107	0.529438652828246	0.537574230423526	0.525778027026404
quake	772	2108	0.490884926518603	0.535300263503599	0.532062165338906
quake	772	2109	0.507789873164886	0.523523265908166	0.525090459325953
quake	772	2110	0.525002112638186	0.529115995359878	0.504912844071937
disclosure_x_bias	774	2101	0.447867104183757	0.49766201804758	0.4149302707137
disclosure_x_bias	774	2102	0.556890894175554	0.478630024610336	0.464109926168991
disclosure_x_bias	774	2103	0.500738310090238	0.576702214930271	0.484823625922888
disclosure_x_bias	774	2104	0.500205086136177	0.510623461853979	0.542124692370796
disclosure_x_bias	774	2105	0.497785069729286	0.525881870385562	0.527030352748154
disclosure_x_bias	774	2106	0.479163248564397	0.487448728465956	0.510172272354389
disclosure_x_bias	774	2107	0.470877768662838	0.497251845775226	0.520180475799836
disclosure_x_bias	774	2108	0.544831829368335	0.479819524200164	0.460951599671862
disclosure_x_bias	774	2109	0.516488925348646	0.504060705496308	0.451066447908122
disclosure_x_bias	774	2110	0.561074651353569	0.518539786710418	0.510049220672683
fri_c0_250_5	776	2101	0.848639455782313	0.819444444444445	0.71343537414966
fri_c0_250_5	776	2102	0.863662131519274	0.854875283446712	0.790816326530612
fri_c0_250_5	776	2103	0.784013605442177	0.852891156462585	0.673469387755102
fri_c0_250_5	776	2104	0.844104308390023	0.805272108843538	0.727040816326531
fri_c0_250_5	776	2105	0.85062358276644	0.768707482993197	0.606575963718821
fri_c0_250_5	776	2106	0.870748299319728	0.85827664399093	0.805272108843537
fri_c0_250_5	776	2107	0.880952380952381	0.796768707482993	0.70890022675737
fri_c0_250_5	776	2108	0.700680272108844	0.839002267573696	0.799886621315193
fri_c0_250_5	776	2109	0.831916099773243	0.76218820861678	0.789399092970521
fri_c0_250_5	776	2110	0.88718820861678	0.752267573696145	0.682823129251701
sleuth_ex1714	777	2101	0.841269841269841	0.841269841269841	0.825396825396825
sleuth_ex1714	777	2102	0.904761904761905	0.944444444444444	0.952380952380952
sleuth_ex1714	777	2103	0.857142857142857	0.952380952380952	0.928571428571429
sleuth_ex1714	777	2104	1	0.992063492063492	0.785714285714286
sleuth_ex1714	777	2105	1	0.857142857142857	0.896825396825397
sleuth_ex1714	777	2106	0.936507936507937	0.888888888888889	0.738095238095238
sleuth_ex1714	777	2107	0.761904761904762	0.833333333333333	0.738095238095238
sleuth_ex1714	777	2108	1	1	0.801587301587302
sleuth_ex1714	777	2109	0.873015873015873	0.777777777777778	0.896825396825397
sleuth_ex1714	777	2110	0.793650793650794	0.904761904761905	0.849206349206349
rabe_265	780	2101	0.8	0.742857142857143	0.785714285714286
rabe_265	780	2102	0.7	0.571428571428571	0.385714285714286
rabe_265	780	2103	0.542857142857143	0.464285714285714	0.321428571428571
rabe_265	780	2104	0.757142857142857	0.521428571428571	0.45
rabe_265	780	2105	0.571428571428571	0.678571428571429	0.485714285714286
rabe_265	780	2106	0.657142857142857	0.4	0.378571428571429
rabe_265	780	2107	0.814285714285714	0.635714285714286	0.8
rabe_265	780	2108	0.828571428571429	0.45	0.621428571428571
rabe_265	780	2109	0.585714285714286	0.564285714285714	0.514285714285714
rabe_265	780	2110	0.6	0.478571428571429	0.442857142857143
rabe_266	782	2101	0.993734335839599	0.994987468671679	0.474937343358396
rabe_266	782	2102	0.958646616541353	0.923558897243108	0.964912280701754
rabe_266	782	2103	0.996240601503759	0.959899749373434	0.878446115288221
rabe_266	782	2104	0.943609022556391	0.774436090225564	0.829573934837093
rabe_266	782	2105	0.964912280701754	0.992481203007519	0.889724310776942
rabe_266	782	2106	0.99749373433584	0.989974937343358	0.979949874686717
rabe_266	782	2107	0.954887218045113	0.864661654135338	0.528822055137845
rabe_266	782	2108	0.952380952380952	0.992481203007519	0.949874686716792
rabe_266	782	2109	0.961152882205514	0.964912280701754	0.958646616541353
rabe_266	782	2110	0.967418546365915	0.984962406015038	0.961152882205514
fri_c3_100_10	783	2101	0.7	0.5375	0.610714285714286
fri_c3_100_10	783	2102	0.796428571428571	0.942857142857143	0.919642857142857
fri_c3_100_10	783	2103	0.853571428571429	0.910714285714286	0.630357142857143
fri_c3_100_10	783	2104	0.803571428571429	0.783928571428571	0.710714285714286
fri_c3_100_10	783	2105	0.753571428571429	0.757142857142857	0.653571428571429
fri_c3_100_10	783	2106	0.610714285714286	0.632142857142857	0.342857142857143
fri_c3_100_10	783	2107	0.676785714285714	0.755357142857143	0.732142857142857
fri_c3_100_10	783	2108	0.807142857142857	0.657142857142857	0.892857142857143
fri_c3_100_10	783	2109	0.689285714285714	0.785714285714286	0.828571428571429
fri_c3_100_10	783	2110	0.892857142857143	0.625	0.598214285714286
newton_hema	784	2101	0.701992753623188	0.692028985507246	0.545289855072464
newton_hema	784	2102	0.833333333333333	0.813405797101449	0.670289855072464
newton_hema	784	2103	0.727355072463768	0.751811594202899	0.815217391304348
newton_hema	784	2104	0.811594202898551	0.817028985507246	0.701086956521739
newton_hema	784	2105	0.821557971014493	0.84963768115942	0.868659420289855
newton_hema	784	2106	0.805253623188406	0.769021739130435	0.795289855072464
newton_hema	784	2107	0.875	0.889492753623188	0.683876811594203
newton_hema	784	2108	0.66304347826087	0.766304347826087	0.910326086956522
newton_hema	784	2109	0.836050724637681	0.876811594202899	0.738224637681159
newton_hema	784	2110	0.669384057971015	0.634963768115942	0.546195652173913
cleveland	786	2101	0.8300395256917	0.84703557312253	0.847430830039526
cleveland	786	2102	0.834782608695652	0.850592885375494	0.762648221343873
cleveland	786	2103	0.768774703557312	0.84703557312253	0.720158102766798
cleveland	786	2104	0.841897233201581	0.924901185770751	0.849802371541502
cleveland	786	2105	0.830434782608696	0.896442687747036	0.806324110671937
cleveland	786	2106	0.825691699604743	0.845652173913044	0.755138339920949
cleveland	786	2107	0.865612648221344	0.882608695652174	0.794268774703557
cleveland	786	2108	0.822924901185771	0.889723320158103	0.83794466403162
cleveland	786	2109	0.854545454545454	0.918577075098814	0.727075098814229
cleveland	786	2110	0.823715415019763	0.776877470355731	0.782608695652174
witmer_census_1980	787	2101	0.513888888888889	0.597222222222222	0.479166666666667
witmer_census_1980	787	2102	0.576388888888889	0.604166666666667	0.361111111111111
witmer_census_1980	787	2103	0.576388888888889	0.5	0.5625
witmer_census_1980	787	2104	0.8125	0.534722222222222	0.604166666666667
witmer_census_1980	787	2105	0.680555555555556	0.548611111111111	0.680555555555555
witmer_census_1980	787	2106	0.673611111111111	0.791666666666667	0.652777777777778
witmer_census_1980	787	2107	0.805555555555556	0.611111111111111	0.583333333333333
witmer_census_1980	787	2108	0.527777777777778	0.576388888888889	0.652777777777778
witmer_census_1980	787	2109	0.819444444444444	0.798611111111111	0.5
witmer_census_1980	787	2110	0.729166666666667	0.6875	0.680555555555556
fri_c1_100_10	789	2101	0.805555555555556	0.791666666666667	0.767361111111111
fri_c1_100_10	789	2102	0.815972222222222	0.788194444444444	0.876736111111111
fri_c1_100_10	789	2103	0.826388888888889	0.852430555555556	0.751736111111111
fri_c1_100_10	789	2104	0.895833333333333	0.810763888888889	0.633680555555556
fri_c1_100_10	789	2105	0.746527777777778	0.828125	0.758680555555556
fri_c1_100_10	789	2106	0.857638888888889	0.835069444444444	0.708333333333333
fri_c1_100_10	789	2107	0.854166666666667	0.786458333333333	0.84375
fri_c1_100_10	789	2108	0.836805555555556	0.697916666666667	0.800347222222222
fri_c1_100_10	789	2109	0.8125	0.861111111111111	0.756944444444444
fri_c1_100_10	789	2110	0.875	0.715277777777778	0.916666666666667
elusage	790	2101	0.829545454545455	0.818181818181818	0.829545454545455
elusage	790	2102	0.897727272727273	0.852272727272727	0.909090909090909
elusage	790	2103	0.9375	0.948863636363636	0.948863636363636
elusage	790	2104	0.886363636363636	0.875	0.886363636363636
elusage	790	2105	0.9375	1	1
elusage	790	2106	0.755681818181818	0.835227272727273	0.789772727272727
elusage	790	2107	0.971590909090909	0.988636363636364	0.965909090909091
elusage	790	2108	0.869318181818182	0.948863636363636	0.846590909090909
elusage	790	2109	0.971590909090909	0.994318181818182	0.994318181818182
elusage	790	2110	0.920454545454545	0.886363636363636	0.892045454545455
diabetes_numeric	791	2101	0.425925925925926	0.574074074074074	0.574074074074074
diabetes_numeric	791	2102	0.472222222222222	0.564814814814815	0.611111111111111
diabetes_numeric	791	2103	0.574074074074074	0.601851851851852	0.259259259259259
diabetes_numeric	791	2104	0.805555555555556	0.805555555555556	0.638888888888889
diabetes_numeric	791	2105	0.694444444444444	0.62037037037037	0.657407407407407
diabetes_numeric	791	2106	0.564814814814815	0.666666666666667	0.435185185185185
diabetes_numeric	791	2107	0.675925925925926	0.435185185185185	0.509259259259259
diabetes_numeric	791	2108	0.555555555555556	0.398148148148148	0.435185185185185
diabetes_numeric	791	2109	0.638888888888889	0.712962962962963	0.574074074074074
diabetes_numeric	791	2110	0.740740740740741	0.62037037037037	0.759259259259259
fri_c2_500_5	792	2101	0.912537313432836	0.846940298507463	0.880373134328358
fri_c2_500_5	792	2102	0.943432835820896	0.925373134328358	0.784328358208955
fri_c2_500_5	792	2103	0.942238805970149	0.805522388059702	0.869701492537313
fri_c2_500_5	792	2104	0.937313432835821	0.883208955223881	0.919925373134328
fri_c2_500_5	792	2105	0.937388059701493	0.871716417910448	0.912388059701493
fri_c2_500_5	792	2106	0.964328358208955	0.964328358208955	0.928582089552239
fri_c2_500_5	792	2107	0.93634328358209	0.931492537313433	0.877910447761194
fri_c2_500_5	792	2108	0.927313432835821	0.933283582089552	0.876044776119403
fri_c2_500_5	792	2109	0.973731343283582	0.838358208955224	0.859477611940298
fri_c2_500_5	792	2110	0.933955223880597	0.907164179104478	0.843656716417911
fri_c3_250_10	793	2101	0.817663817663818	0.81994301994302	0.709401709401709
fri_c3_250_10	793	2102	0.912250712250712	0.948148148148148	0.821367521367521
fri_c3_250_10	793	2103	0.931623931623932	0.944729344729345	0.801709401709402
fri_c3_250_10	793	2104	0.868376068376068	0.894017094017094	0.766096866096866
fri_c3_250_10	793	2105	0.955555555555555	0.95954415954416	0.785185185185185
fri_c3_250_10	793	2106	0.95954415954416	0.898005698005698	0.857264957264957
fri_c3_250_10	793	2107	0.876353276353276	0.844444444444444	0.688319088319088
fri_c3_250_10	793	2108	0.932763532763533	0.801709401709402	0.876353276353276
fri_c3_250_10	793	2109	0.928205128205128	0.92991452991453	0.836467236467237
fri_c3_250_10	793	2110	0.862678062678063	0.860968660968661	0.845014245014245
disclosure_x_tampered	795	2101	0.499754259501966	0.494143184796855	0.58379750982962
disclosure_x_tampered	795	2102	0.514826343381389	0.482429554390564	0.487999672346003
disclosure_x_tampered	795	2103	0.565776539973788	0.502293577981651	0.542840760157274
disclosure_x_tampered	795	2104	0.524942660550459	0.54660878112713	0.496723460026212
disclosure_x_tampered	795	2105	0.483289646133683	0.540997706422018	0.486852883355177
disclosure_x_tampered	795	2106	0.459862385321101	0.496969200524246	0.433813892529489
disclosure_x_tampered	795	2107	0.49930373525557	0.528505897771953	0.522116644823067
disclosure_x_tampered	795	2108	0.46473623853211	0.457364023591088	0.488409239842726
disclosure_x_tampered	795	2109	0.458756553079948	0.482142857142857	0.485378440366972
disclosure_x_tampered	795	2110	0.461541612057667	0.510812581913499	0.500901048492791
cpu	796	2101	0.997863247863248	1	0.989850427350427
cpu	796	2102	0.986111111111111	0.991452991452991	0.844551282051282
cpu	796	2103	0.992521367521368	0.993589743589744	0.934294871794872
cpu	796	2104	0.973290598290598	0.956196581196581	0.85042735042735
cpu	796	2105	0.998931623931624	0.990384615384615	0.996794871794872
cpu	796	2106	0.992521367521368	1	0.996794871794872
cpu	796	2107	0.992521367521368	0.987713675213675	0.958867521367521
cpu	796	2108	0.991452991452991	1	0.905448717948718
cpu	796	2109	0.995726495726496	0.995726495726496	0.997863247863248
cpu	796	2110	0.99465811965812	1	0.997863247863248
cholesterol	798	2101	0.527667984189723	0.471541501976285	0.616798418972332
cholesterol	798	2102	0.478656126482213	0.523715415019763	0.514426877470356
cholesterol	798	2103	0.585375494071146	0.579841897233202	0.517588932806324
cholesterol	798	2104	0.541106719367589	0.574703557312253	0.495652173913044
cholesterol	798	2105	0.503557312252965	0.577470355731225	0.58399209486166
cholesterol	798	2106	0.514229249011858	0.528063241106719	0.509881422924901
cholesterol	798	2107	0.56798418972332	0.46403162055336	0.466403162055336
cholesterol	798	2108	0.521739130434783	0.510671936758893	0.630830039525692
cholesterol	798	2109	0.545059288537549	0.560869565217391	0.516403162055336
cholesterol	798	2110	0.468774703557312	0.506324110671937	0.455138339920949
fri_c0_1000_5	799	2101	0.906662363740677	0.870499856569134	0.791092943201377
fri_c0_1000_5	799	2102	0.891458691910499	0.907756024096386	0.816193344807803
fri_c0_1000_5	799	2103	0.873404331612163	0.903471026965003	0.753675415949512
fri_c0_1000_5	799	2104	0.878316838783706	0.812804790590935	0.763608003442341
fri_c0_1000_5	799	2105	0.898253729202524	0.886528255880666	0.861212707974756
fri_c0_1000_5	799	2106	0.886080034423408	0.897267641996558	0.86262908777969
fri_c0_1000_5	799	2107	0.893646012621916	0.86377653471027	0.821446500286862
fri_c0_1000_5	799	2108	0.859634968445209	0.810958118187034	0.844574727481354
fri_c0_1000_5	799	2109	0.906554790590935	0.896586345381526	0.874318703384968
fri_c0_1000_5	799	2110	0.924483648881239	0.871952094090648	0.848519076305221
chscase_funds	801	2101	0.67816091954023	0.699582027168234	0.680773249738767
chscase_funds	801	2102	0.675026123301985	0.665099268547544	0.669801462904911
chscase_funds	801	2103	0.658829676071055	0.592998955067921	0.618599791013584
chscase_funds	801	2104	0.612852664576803	0.679205851619645	0.686520376175549
chscase_funds	801	2105	0.792058516196447	0.807210031347962	0.769070010449321
chscase_funds	801	2106	0.643155694879833	0.684952978056426	0.507836990595611
chscase_funds	801	2107	0.748171368861024	0.701149425287356	0.688610240334378
chscase_funds	801	2108	0.708986415882968	0.635841170323929	0.53030303030303
chscase_funds	801	2109	0.660397074190178	0.614420062695925	0.549111807732497
chscase_funds	801	2110	0.833333333333333	0.824973876698015	0.748693834900731
delta_ailerons	803	2101	0.973938303502653	0.971413923068396	0.947777479328859
delta_ailerons	803	2102	0.968528916857816	0.970825552343677	0.961488009459409
delta_ailerons	803	2103	0.97361676032278	0.965690099170312	0.959783652957913
delta_ailerons	803	2104	0.96815692159889	0.943619091066713	0.9415530428999
delta_ailerons	803	2105	0.97056618602179	0.968455725813558	0.96641490368627
delta_ailerons	803	2106	0.961481614125445	0.959080521518167	0.947453093778335
delta_ailerons	803	2107	0.977729670654513	0.975249346965343	0.960790562760965
delta_ailerons	803	2108	0.966430181428519	0.944862628226446	0.959015146993198
delta_ailerons	803	2109	0.975111136692447	0.968990091495911	0.963215460222444
delta_ailerons	803	2110	0.972406621018194	0.969255853151763	0.964646238548799
hutsof99_logis	804	2101	0.652777777777778	0.840277777777778	0.583333333333333
hutsof99_logis	804	2102	0.753472222222222	0.666666666666667	0.729166666666667
hutsof99_logis	804	2103	0.784722222222222	0.777777777777778	0.736111111111111
hutsof99_logis	804	2104	0.5625	0.805555555555556	0.6875
hutsof99_logis	804	2105	0.555555555555556	0.680555555555556	0.819444444444444
hutsof99_logis	804	2106	0.5625	0.704861111111111	0.482638888888889
hutsof99_logis	804	2107	0.743055555555556	0.756944444444444	0.569444444444444
hutsof99_logis	804	2108	0.791666666666667	0.78125	0.628472222222222
hutsof99_logis	804	2109	0.770833333333333	0.854166666666667	0.760416666666667
hutsof99_logis	804	2110	0.607638888888889	0.756944444444444	0.6875
kin8nm	807	2101	0.835135381627584	0.848243016325195	0.619415608452835
kin8nm	807	2102	0.851713528506054	0.820503865364085	0.798175419396027
kin8nm	807	2103	0.828598329390179	0.783930976024549	0.806096867472465
kin8nm	807	2104	0.830899843883283	0.8246186943063	0.778092693630331
kin8nm	807	2105	0.834286128144464	0.833752863481027	0.824820680368457
kin8nm	807	2106	0.840575324974919	0.824427974399004	0.80726801109448
kin8nm	807	2107	0.833842724478136	0.808623973304578	0.772478124882644
kin8nm	807	2108	0.817441348934275	0.778479230038788	0.802461118353639
kin8nm	807	2109	0.82287002612675	0.834121427690063	0.782931238901496
kin8nm	807	2110	0.832100494101363	0.828944897773057	0.816913717348269
fri_c0_100_10	808	2101	0.710526315789474	0.636842105263158	0.591228070175439
houses	823	2110	0.993161144409603	0.941147301031141	0.996000607561506
fri_c0_100_10	808	2102	0.852631578947368	0.826315789473684	0.675438596491228
fri_c0_100_10	808	2103	0.736842105263158	0.808771929824561	0.733333333333333
fri_c0_100_10	808	2104	0.768421052631579	0.912280701754386	0.666666666666667
fri_c0_100_10	808	2105	0.747368421052632	0.708771929824561	0.564912280701754
fri_c0_100_10	808	2106	0.764912280701754	0.712280701754386	0.647368421052632
fri_c0_100_10	808	2107	0.680701754385965	0.598245614035088	0.780701754385965
fri_c0_100_10	808	2108	0.828070175438597	0.778947368421053	0.629824561403509
fri_c0_100_10	808	2109	0.740350877192983	0.749122807017544	0.485964912280702
fri_c0_100_10	808	2110	0.96140350877193	0.873684210526316	0.763157894736842
rmftsa_ctoarrivals	811	2101	0.966230936819172	0.968409586056645	0.915849673202614
rmftsa_ctoarrivals	811	2102	0.976579520697168	0.985021786492375	0.937363834422658
rmftsa_ctoarrivals	811	2103	0.924564270152505	0.928649237472767	0.901960784313726
rmftsa_ctoarrivals	811	2104	0.969771241830065	0.959150326797386	0.936274509803921
rmftsa_ctoarrivals	811	2105	0.933006535947712	0.896514161220044	0.924019607843137
rmftsa_ctoarrivals	811	2106	0.947167755991285	0.84041394335512	0.876633986928105
rmftsa_ctoarrivals	811	2107	0.874727668845316	0.871459694989107	0.961873638344227
rmftsa_ctoarrivals	811	2108	0.937363834422658	0.916938997821351	0.909313725490196
rmftsa_ctoarrivals	811	2109	0.962690631808279	0.986655773420479	0.907952069716776
rmftsa_ctoarrivals	811	2110	0.941721132897603	0.875544662309368	0.889433551198257
fri_c3_1000_5	813	2101	0.945387642086855	0.83867677062081	0.861064558437773
fri_c3_1000_5	813	2102	0.903763480034975	0.91146895948703	0.892214368988633
fri_c3_1000_5	813	2103	0.924730399300495	0.874417079568639	0.883106237248616
fri_c3_1000_5	813	2104	0.946189157679977	0.946954240746138	0.88563829787234
fri_c3_1000_5	813	2105	0.919812008160886	0.892068638880793	0.875182162634801
fri_c3_1000_5	813	2106	0.935350480909356	0.940706062372486	0.888516467502186
fri_c3_1000_5	813	2107	0.926552025648499	0.875746866802682	0.90108568930341
fri_c3_1000_5	813	2108	0.939066598659283	0.908681871174585	0.901486447099971
fri_c3_1000_5	813	2109	0.9166970271058	0.892123287671233	0.919083357621685
fri_c3_1000_5	813	2110	0.952218740891868	0.927881812882542	0.758106237248615
chscase_vine2	814	2101	0.915161557580779	0.926760563380282	0.835625517812759
chscase_vine2	814	2102	0.778376139188069	0.671996685998343	0.880944490472245
chscase_vine2	814	2103	0.840845070422535	0.790223695111848	0.84059652029826
chscase_vine2	814	2104	0.866114333057166	0.751201325600663	0.878293289146645
chscase_vine2	814	2105	0.884175642087821	0.863380281690141	0.853189726594863
chscase_vine2	814	2106	0.952941176470588	0.936205468102734	0.872825186412593
chscase_vine2	814	2107	0.904059652029826	0.907290803645402	0.888152444076222
chscase_vine2	814	2108	0.883429991714996	0.91996685998343	0.773405136702568
chscase_vine2	814	2109	0.912510356255178	0.892957746478873	0.831731565865783
chscase_vine2	814	2110	0.918558409279205	0.948218724109362	0.871251035625518
chscase_vine1	815	2101	0.8625	0.95	0.98125
chscase_vine1	815	2102	0.76875	0.8875	0.6375
chscase_vine1	815	2103	0.7375	0.68125	0.85625
chscase_vine1	815	2104	0.9125	0.8375	0.8
chscase_vine1	815	2105	0.8375	0.81875	0.8875
chscase_vine1	815	2106	0.775	0.95	0.8875
chscase_vine1	815	2107	0.9125	0.85	0.85
chscase_vine1	815	2108	0.875	0.775	0.8375
chscase_vine1	815	2109	0.875	0.8125	0.75
chscase_vine1	815	2110	0.9625	0.9375	0.95
puma8NH	816	2101	0.88970168641408	0.824264379356284	0.861918813567685
puma8NH	816	2102	0.887730163020743	0.752055189783261	0.872550344641168
puma8NH	816	2103	0.897072641734083	0.763658269993586	0.662117038553043
puma8NH	816	2104	0.87293703353306	0.866475145718962	0.852403370682868
puma8NH	816	2105	0.857178522623177	0.802144004874104	0.845302453999575
puma8NH	816	2106	0.844069983717234	0.853366338651512	0.681730371114072
puma8NH	816	2107	0.872404732943319	0.886813855154171	0.852585452345555
puma8NH	816	2108	0.861379004455772	0.839635665051262	0.859533516970333
puma8NH	816	2109	0.887854321798098	0.666148578636753	0.798084039670741
puma8NH	816	2110	0.875762383162032	0.679854045055424	0.874228499346759
diggle_table_a1	817	2101	0.546875	0.59375	0.5546875
diggle_table_a1	817	2102	0.59375	0.375	0.3203125
diggle_table_a1	817	2103	0.6328125	0.6171875	0.359375
diggle_table_a1	817	2104	0.546875	0.546875	0.65625
diggle_table_a1	817	2105	0.546875	0.7265625	0.703125
diggle_table_a1	817	2106	0.59375	0.6953125	0.4921875
diggle_table_a1	817	2107	0.5625	0.453125	0.4375
diggle_table_a1	817	2108	0.6015625	0.4453125	0.640625
diggle_table_a1	817	2109	0.4921875	0.6875	0.6953125
diggle_table_a1	817	2110	0.640625	0.5703125	0.328125
diggle_table_a2	818	2101	1	1	0.989795918367347
diggle_table_a2	818	2102	1	1	0.999443413729128
diggle_table_a2	818	2103	1	1	0.999628942486085
diggle_table_a2	818	2104	1	0.997773654916512	0.997402597402597
diggle_table_a2	818	2105	1	1	1
diggle_table_a2	818	2106	1	0.999628942486085	1
diggle_table_a2	818	2107	1	1	0.992578849721707
diggle_table_a2	818	2108	1	1	1
diggle_table_a2	818	2109	1	1	0.989795918367347
diggle_table_a2	818	2110	1	1	0.998515769944341
delta_elevators	819	2101	0.935731512052477	0.938270339424135	0.87118093217477
delta_elevators	819	2102	0.93228979184794	0.910452697951059	0.906465666233596
delta_elevators	819	2103	0.939146413658017	0.91826187666623	0.928279716000969
delta_elevators	819	2104	0.942049179350871	0.866484101537202	0.937086546598806
delta_elevators	819	2105	0.938365098473922	0.932197615329909	0.935775415092316
delta_elevators	819	2106	0.933018065802909	0.9258249202395	0.92471800739796
delta_elevators	819	2107	0.943120930029282	0.94476063903755	0.805842084142858
delta_elevators	819	2108	0.941036429590252	0.928748743498973	0.915849990663154
delta_elevators	819	2109	0.940465491416062	0.92767023850674	0.913645501825651
delta_elevators	819	2110	0.937433797791737	0.936676321362305	0.933047864246238
chatfield_4	820	2101	0.970430107526882	0.961693548387097	0.921034946236559
chatfield_4	820	2102	0.976478494623656	0.942876344086022	0.934139784946237
chatfield_4	820	2103	0.931451612903226	0.934139784946237	0.823252688172043
chatfield_4	820	2104	0.940524193548387	0.939516129032258	0.911290322580645
chatfield_4	820	2105	0.953629032258065	0.946236559139785	0.86491935483871
chatfield_4	820	2106	0.926075268817204	0.950940860215054	0.910618279569892
chatfield_4	820	2107	0.953629032258065	0.934811827956989	0.865927419354839
chatfield_4	820	2108	0.936155913978495	0.930779569892473	0.850470430107527
chatfield_4	820	2109	0.971102150537634	0.98991935483871	0.895497311827957
chatfield_4	820	2110	0.939516129032258	0.9375	0.92002688172043
